file,ply,side,san,raw,dcc,stability,adsr,trend,momentum,tunnel,dcc1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,96,b,Ba5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,97,w,Rc2,157,171,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,98,b,Nc3+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,99,w,Kf1,228,239,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,100,b,d4,-228,-217,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,101,w,Rb2,228,232,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,102,b,Nd5,-228,-223,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,103,w,Nc5,228,242,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,104,b,d3,-226,-222,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,105,w,g3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,106,b,Kg7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,107,w,Nxd3,245,259,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,108,b,Bb6,-245,-241,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,109,w,f4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,110,b,Nc7,-232,-228,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,111,w,Ra2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,112,b,f6,-220,-217,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,113,w,Kg2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,114,b,Kf8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,115,w,g4,261,275,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,116,b,hxg4,-261,-257,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,117,w,hxg4,261,265,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,118,b,Ke7,-261,-247,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,119,w,Kf3,261,265,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,120,b,Kd6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,121,w,Rh2,265,269,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,122,b,Nxa6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,123,w,Rh6,271,275,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,124,b,Nc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,125,w,Rxg6,290,294,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,126,b,Ne8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,127,w,Rh6,292,296,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,128,b,a5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,129,w,g5,306,310,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,130,b,fxg5,-306,-293,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,131,w,fxg5,306,319,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,132,b,Bd4,-306,-303,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,133,w,Rh2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,134,b,Ke7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,135,w,Ra2,320,334,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,136,b,Bb6,-320,-317,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,137,w,Ne5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,138,b,Bc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,139,w,Nc4,327,340,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,140,b,Kd7,-327,-314,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,141,w,Nxa5,327,330,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,142,b,Nd6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,143,w,Kg4,333,346,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,144,b,Bb6,-333,-320,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,145,w,Kh5,333,346,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,146,b,Bd8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,147,w,Nb3,372,375,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,148,b,Ne4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,149,w,g6,421,424,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,150,b,Nf6+,-421,-408,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,151,w,Kh6,421,434,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,152,b,Bb6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,153,w,g7,540,553,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,154,b,Be3+,-540,-527,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,155,w,Kg6,540,543,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,156,b,Ng8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,157,w,Ra8,714,728,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,158,b,Ne7+,-714,-701,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,159,w,Kf6,714,717,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,160,b,Nd5+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,161,w,Kf7,24994,24997,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,162,b,Ne7,-24995,-24993,0,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,163,w,Re8,24996,25010,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,164,b,Nf5,-24997,-24983,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,165,w,Rxe6,24998,25036,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,166,b,Nxg7,-24999,-24961,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,1,w,e4,1,18,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,2,b,d6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,3,w,d4,13,29,0.6,sustained,→,-0.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,4,b,Nf6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,5,w,Nc3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,6,b,g6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,7,w,f4,17,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,8,b,c6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,9,w,Nf3,109,126,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,10,b,Bg7,-108,-91,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,11,w,Bd3,108,125,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,12,b,O-O,-108,-91,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,13,w,O-O,108,125,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,14,b,Na6,-108,-92,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,15,w,h3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,16,b,c5,-93,-77,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,17,w,d5,92,108,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,18,b,Rb8,-92,-76,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,19,w,f5,92,109,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,20,b,Nc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,21,w,a4,115,132,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,22,b,a6,-115,-98,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,23,w,a5,115,132,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,24,b,b5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,25,w,axb6,139,156,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,26,b,Rxb6,-136,-119,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,27,w,g4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,28,b,Bd7,-97,-92,0,sustained,→,1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,29,w,Qe1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,30,b,Bb5,-68,-58,0,sustained,→,7,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,31,w,Nxb5,69,83,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,32,b,axb5,-69,-54,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,33,w,c3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,34,b,c4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,35,w,Bc2,111,126,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,36,b,Nd7,-111,-96,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,37,w,h4,111,116,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,38,b,Ra6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,39,w,Rxa6,119,124,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,40,b,Nxa6,-119,-114,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,41,w,h5,119,134,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,42,b,Ne5,-119,-104,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,43,w,Kg2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,44,b,Nxf3,-73,-64,0,sustained,→,4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,45,w,Rxf3,73,78,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,46,b,Nc5,-73,-58,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,47,w,Qh4,73,88,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,48,b,g5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,49,w,Qxg5,102,118,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,50,b,f6,-102,-86,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,51,w,Qe3,102,119,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,52,b,h6,-102,-87,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,53,w,e5,102,117,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,54,b,Qa8,-102,-90,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,55,w,e6,102,114,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,56,b,Qxd5,-102,-101,0,sustained,→,-4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,57,w,Kg3,98,112,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,58,b,Qb7,-98,-93,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,59,w,Rf1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,60,b,b4,-97,-92,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,61,w,Bd2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,62,b,b3,-92,-87,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,63,w,Bb1,92,97,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,64,b,Ra8,,,,,,0,0,
TCEC_Cup14_SF_vs_Lc0_2024.pgn,65,w,Qe2,103,108,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,66,b,Qd5,-103,-88,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,67,w,Bf4,103,118,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,68,b,Ra1,-103,-98,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,69,w,Rd1,97,112,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,70,b,Qc6,-96,-91,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,71,w,Be3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,72,b,Na4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,73,w,Be4,150,165,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,74,b,Qxe4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,75,w,Rxa1,168,172,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,76,b,Nxc3,-168,-153,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,77,w,bxc3,168,178,0,sustained,→,12,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,78,b,b2,-162,-157,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,79,w,Qxb2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,80,b,Qxe3+,-86,-75,0.333,sustained,→,0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,81,w,Kh2,86,90,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,82,b,Qf4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,83,w,Kh1,87,90,0,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,84,b,Qe4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,85,w,Qg2,167,172,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,86,b,Qe3,-167,-152,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,87,w,Kh2,167,181,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,88,b,Qxc3,-167,-163,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,89,w,Rd1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,90,b,Qb3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,91,w,Rd4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,92,b,Kh7,-156,-152,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,93,w,Qe2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,94,b,Qb8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,95,w,Kg1,238,242,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,96,b,Qb3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,97,w,Qxc4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,98,b,Qg3+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,99,w,Kf1,244,248,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,100,b,Qe3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,101,w,Qb4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,102,b,Bf8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,103,w,Rc4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,104,b,Qe5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,105,w,Qc3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,106,b,Qh2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,107,w,Ke1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,108,b,d5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,109,w,Ra4,296,300,0.5,unknown,→,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,110,b,d4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,111,w,Rxd4,311,315,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,112,b,Qg2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,113,w,Kd1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,114,b,Qf2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,115,w,Qd2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,116,b,Qg3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,117,w,Kc2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,118,b,Kg8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,119,w,Qd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,120,b,Qh2+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,121,w,Kb3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,122,b,Qb8+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,123,w,Rb4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,124,b,Qa7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,125,w,Rb5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,126,b,Kg7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,127,w,Kb4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,128,b,Qc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,129,w,Qd7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,130,b,Qf4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,131,w,Ka5,593,597,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,132,b,Qc4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,133,w,Kb6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,134,b,Kh8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,135,w,Qe8,1304,1308,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,136,b,Qd4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,137,w,Kb7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,138,b,Qe4+,-967,-953,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,139,w,Qc6,967,981,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,140,b,Qxg4,-967,-963,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,141,w,Qd5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,142,b,Qxh5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,143,w,Kc7,784,788,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,144,b,Qh2+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,145,w,Kd7,807,820,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,146,b,h5,-807,-804,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,147,w,Ra5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,148,b,h4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,149,w,Ra4,1168,1171,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,150,b,Qg3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,151,w,Qd1,1275,1278,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,152,b,Bh6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,153,w,Rg4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,154,b,Qa3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,155,w,Ke8,29957,29960,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,156,b,Qa8+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,157,w,Qd8,29975,29979,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,158,b,Qxd8+,-29976,-29973,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,159,w,Kxd8,29977,29981,0.5,mixed,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,160,b,Bg5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,161,w,Rxg5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,162,b,fxg5,-29974,-29935,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,163,w,f6,24999,25038,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,164,b,h3,-24999,-24960,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,165,w,fxe7,24999,25038,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,1,w,d4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,2,b,g6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,3,w,c4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,4,b,Bg7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,5,w,Nc3,12,28,0.6,sustained,→,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,6,b,d6,-12,3,0.6,sustained,→,-0.5,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,7,w,e4,12,28,0.6,sustained,→,0.3,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,8,b,e5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,9,w,Nf3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,10,b,Bg4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,11,w,d5,30,47,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,12,b,a5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,13,w,c5,116,133,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,14,b,Nd7,-116,-100,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,15,w,Bb5,116,132,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,16,b,dxc5,-116,-100,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,17,w,h3,116,132,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,18,b,Bxf3,-116,-100,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,19,w,Qxf3,116,131,0.6,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,20,b,Nf6,-120,-104,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,21,w,h4,120,136,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,22,b,O-O,-120,-103,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,23,w,g4,120,137,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,24,b,h5,-120,-105,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,25,w,gxh5,120,135,0.5,sustained,→,0,0,1
